scenario,guidance_decay,param,value,success_rate,collision_rate,min_distance_to_obstacle,smoothness,path_length,inference_time_seconds
ood_double_gap,conditional_constant,max_guidance_norm,4.5,0.944,0.056,0.4937468469142914,5.269282817840576,54.9817008972168,0.02944620800553821
ood_double_gap,constant,max_guidance_norm,5.0,0.956,0.044,0.3844776451587677,5.246310234069824,54.55376434326172,0.028735959000186995
ood_double_gap,conditional_constant,max_guidance_norm,5.0,0.96,0.04,0.42361316084861755,5.500362396240234,56.16278076171875,0.028432999999495223
ood_double_gap,constant,max_guidance_norm,6.0,0.962,0.038,0.5628249645233154,5.3991546630859375,55.34634780883789,0.028954457986401394
ood_double_gap,conditional_constant,max_guidance_norm,6.0,0.964,0.036,0.4205425977706909,5.675909042358398,57.05237579345703,0.028621917008422315
ood_double_gap,constant,max_guidance_norm,7.0,0.962,0.038,0.6393935084342957,5.435560703277588,55.535423278808594,0.02922670799307525
ood_double_gap,conditional_constant,max_guidance_norm,7.0,0.964,0.036,0.4882860779762268,5.715795993804932,57.257591247558594,0.028072374989278615
ood_double_gap,constant,max_guidance_norm,8.0,0.962,0.038,0.6463285088539124,5.443421363830566,55.57431411743164,0.028606832987861708
ood_double_gap,conditional_constant,max_guidance_norm,8.0,0.964,0.036,0.5002198219299316,5.723666667938232,57.2993278503418,0.029152417002478614
ood_double_gap,distance_gated,max_guidance_norm,2.0,0.79,0.21,0.19160595536231995,0.9603643417358398,26.351709365844727,0.03278879198478535
ood_double_gap,conditional_distance_gated,max_guidance_norm,2.0,0.862,0.138,0.28029298782348633,0.9467094540596008,26.379379272460938,0.0334560839983169
ood_double_gap,distance_gated,max_guidance_norm,2.5,0.81,0.19,0.34935715794563293,1.2838600873947144,29.335411071777344,0.03216129099018872
ood_double_gap,conditional_distance_gated,max_guidance_norm,2.5,0.888,0.112,0.17025208473205566,1.2540264129638672,29.25897979736328,0.03246299998136237
ood_double_gap,distance_gated,max_guidance_norm,3.0,0.854,0.146,0.25744542479515076,1.5554108619689941,31.613691329956055,0.03278366700396873
ood_double_gap,conditional_distance_gated,max_guidance_norm,3.0,0.904,0.096,0.3074171841144562,1.5144495964050293,31.496252059936523,0.03140941698802635
ood_double_gap,distance_gated,max_guidance_norm,3.5,0.89,0.11,0.2850441038608551,1.7517236471176147,33.164676666259766,0.0324056250101421
ood_double_gap,conditional_distance_gated,max_guidance_norm,3.5,0.918,0.082,0.5243956446647644,1.7026162147521973,33.0295295715332,0.0316860830062069
ood_double_gap,distance_gated,max_guidance_norm,4.0,0.92,0.08,0.3910990357398987,1.8808218240737915,34.15510177612305,0.031944791990099475
ood_double_gap,conditional_distance_gated,max_guidance_norm,4.0,0.9339999999999999,0.066,0.6067155599594116,1.8312550783157349,34.04164505004883,0.031060332985362038
ood_double_gap,distance_gated,max_guidance_norm,4.5,0.9299999999999999,0.07,0.507575273513794,1.9603229761123657,34.76054000854492,0.03180337502271868
ood_double_gap,conditional_distance_gated,max_guidance_norm,4.5,0.95,0.05,0.4794033467769623,1.9149097204208374,34.6845817565918,0.04033812499255873
ood_double_gap,distance_gated,max_guidance_norm,5.0,0.942,0.058,0.6100127100944519,2.008838653564453,35.130165100097656,0.07441104098688811
ood_double_gap,conditional_distance_gated,max_guidance_norm,5.0,0.956,0.044,0.4442717432975769,1.9670934677124023,35.079994201660156,0.0522922080126591
ood_double_gap,distance_gated,max_guidance_norm,6.0,0.952,0.048,0.6615208387374878,2.0542166233062744,35.477691650390625,0.04330512500018813
ood_double_gap,conditional_distance_gated,max_guidance_norm,6.0,0.978,0.022,0.5319019556045532,2.0178375244140625,35.46067810058594,0.03579879199969582
